Entity1,Relation,Entity2
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
utering rupture,may_result_in,hemorrhage
abdominopelvic trauma,evaluated_by,ultrasound
abdominopelvic trauma,evaluated_by,DPL
fetal heart rate,most_valuable_information,fetal viability
fetal heart rate,monitored_by,cardiotocographic device
fetal heart rate,monitored_by,bedside FAST ultrasound
fetal heart rate,abnormal_values,tachycardia or bradycardia
fetal distress,requires,emergent cesarean section
vaginal bleeding,may_signal,early cervical dilation and labor
vaginal bleeding,may_signal,abruptio placentae
vaginal bleeding,may_signal,placenta previa
strong contractions,associated_with,true labor
strong contractions,requires,consideration of delivery and resuscitation
pregnancy-induced hypertension,associated_with,preterm labor
pregnancy-induced hypertension,associated_with,gestational diabetes
pregnancy-induced hypertension,associated_with,congenital heart disease
pregnancy-induced hypertension,associated_with,placental abnormalities
pregnancy-induced hypertension,requires,focused prenatal history-taking
fetal movement,important_for,pregnancy evaluation
gestational age,important_for,pregnancy evaluation
gestational age,estimated_by,fundal height
utering rupture,may_result_in,discrepancy in dates and size
"8–10 g/dL)
6. Hemoglobin",is affected by,"age
7. Hemoglobin, is affected by, sex
8. Hemoglobin, is affected by, pregnancy
9. Hemoglobin, is affected by, smoking
10. Hemoglobin, is affected by, altitude
11. Hemoglobin, is elevated by, CO
12. Reticulocyte count, is affected by, hemolysis
13. Serum iron, is related to, total iron-binding capacity (TIBC"
"IgG)
28. Warm antibody immunohemolytic anemia",is caused by,immunoglobulin A (IgA
64,Author,37
37,Author,1052
1052,Author,t2015
t2015,Author,Lillibridge M
Lillibridge M,Author,Higgs S
Higgs S,Author,t2015
t2015,Author,Guerra B
Guerra B,Author,Lazzarotto T
Lazzarotto T,Author,Quarta S
Quarta S,Author,t2015
t2015,Author,Hamilton SM
Hamilton SM,Author,Stevens DL
Stevens DL,Author,Bryant AE
Bryant AE,Author,t2013
t2013,Author,Harjulehto T
Harjulehto T,Author,Aro T
Aro T,Author,Hovi T
Hovi T,Author,t2013
t2013,Author,Plasmodium falciparum
Plasmodium falciparum,Pathogen,Malaria
Malaria,Disease,Plasmodium falciparum
Plasmodium falciparum,Pathogen,P vivax
P vivax,Pathogen,Malaria
Malaria,Disease,P vivax
Plasmodium falciparum,Pathogen,P malariae
P malariae,Pathogen,Malaria
Malaria,Disease,P malariae
Plasmodium falciparum,Pathogen,P ovale
P ovale,Pathogen,Malaria
Malaria,Disease,P ovale
Nigeria,Location,USA
USA,Location,Nigeria
West Nile virus,Pathogen,Staphylococcus aureus
Staphylococcus aureus,Pathogen,Enterococcus
Enterococcus,Pathogen,E coli
E coli,Pathogen,Klebsiella pneumoniae
Klebsiella pneumoniae,Pathogen,Pseudomonas aeruginosa
Pseudomonas aeruginosa,Pathogen,ESBL-positive E coli
ESBL-positive E coli,Pathogen,Vancomycin
Vancomycin,Treatment,ESBL-positive E coli
ESBL-positive E coli,Pathogen,Meropenem
Meropenem,Treatment,ESBL-positive E coli
ESBL-positive E coli,Pathogen,Ciprofloxacin
Ciprofloxacin,Treatment,ESBL-positive E coli
Philip J. Rosenthal,Doctor,Child
Child,Patient,Philip J. Rosenthal
Child,Location,Nigeria
Nigeria,Location,USA
USA,Location,Nigeria
Child,Disease,Malaria
Malaria,Disease,Plasmodium falciparum
Plasmodium falciparum,Pathogen,Malaria
Child,Symptoms,Chills
Chills,Symptom,Child
Child,Symptoms,Fever
Fever,Symptom,Child
Child,Symptoms,Sweats
Sweats,Symptom,Child
Child,Examination,Lethargic
Lethargic,Examination,Child
Child,Examination,Splenomegaly
Splenomegaly,Examination,Child
Child,Laboratory,Hematocrit
Hematocrit,Laboratory,Child
Child,Laboratory,Platelets
Platelets,Laboratory,Child
Child,Laboratory,Creatinine
Creatinine,Laboratory,Child
Child,Laboratory,Bilirubin
Bilirubin,Laboratory,Child
Child,Laboratory,Transaminases
Transaminases,Laboratory,Child
Blood Smear,Laboratory,Plasmodium falciparum
Plasmodium falciparum,Pathogen,Blood Smear
Child,Treatment,Malaria
Malaria,Disease,Plasmodium falciparum
Plasmodium falciparum,Pathogen,Child
Child,Age,5 years
5 years,Age,Child
Child,Risk,UTI
UTI,Disease,Child
Child,Risk,S pneumoniae
S pneumoniae,Pathogen,Child
Child,Risk,H influenzae
H influenzae,Pathogen,Child
Child,Risk,N meningitidis
N meningitidis,Pathogen,Child
Child,Risk,Salmonella
Salmonella,Pathogen,Child
Child,Risk,IgG
IgG,Immunity,Child
Child,Vaccination,Conjugate H influenzae type b
Conjugate H influenzae type b,Vaccine,Child
Child,Vaccination,S pneumoniae vaccines
S pneumoniae vaccines,Vaccine,Child
Figure 96-1,Figure,Child
Child,Examination,Fever
Fever,Examination,Child
Child,Laboratory,Blood Culture
Blood Culture,Laboratory,Child
Child,Laboratory,Urinalysis
Urinalysis,Laboratory,Child
Child,Laboratory,Urine Culture
Urine Culture,Laboratory,Child
Child,Laboratory,Stool Culture
Stool Culture,Laboratory,Child
Child,Treatment,Empirical Antibiotics
Empirical Antibiotics,Treatment,Child
Child,Age,3 years
3 years,Age,Child
Child,Nutrition,Protein
Protein,Nutrition,Child
Child,Nutrition,Iron
Iron,Nutrition,Child
Child,Nutrition,Zinc
Zinc,Nutrition,Child
Breast Milk,Nutrition,Child
Child,Nutrition,Formula
Formula,Nutrition,Child
Child,Diet,Rice
Rice,Food,Child
Child,Diet,Oatmeal
Oatmeal,Food,Child
Child,Diet,Barley
Barley,Food,Child
Child,Diet,Fruits
Fruits,Food,Child
Child,Diet,Juice
Juice,Food,Child
Child,Diet,Green Vegetables
Green Vegetables,Food,Child
Child,Diet,Fish
Fish,Food,Child
Child,Diet,Peanuts
Peanuts,Food,Child
Child,Diet,Tree Nuts
Tree Nuts,Food,Child
Child,Diet,Dairy Products
Dairy Products,Food,Child
Child,Diet,Eggs
Eggs,Food,Child
Child,Diet,Honey
Honey,Food,Child
Child,Diet,Commercially Prepared Foods
Commercially Prepared Foods,Food,Child
Child,Diet,Homemade Foods
Homemade Foods,Food,Child
Child,Development,Gross Motor Skills
Gross Motor Skills,Development,Child
Child,Development,Verbal Skills
Verbal Skills,Development,Child
Child,Development,Social Skills
Social Skills,Development,Child
Child,Development,Manipulative Skills
Manipulative Skills,Development,Child
Child,Symptoms,Head Lag
Head Lag,Symptoms,Child
Child,Symptoms,Ventral Suspension
Ventral Suspension,Symptoms,Child
Child,Symptoms,Passive Tone
Passive Tone,Symptoms,Child
Child,Disease,Congenital Hypotonia
Congenital Hypotonia,Disease,Child
Child,Disease,Ehlers-Danlos Syndrome
